0.10411072,0.6623535,0.24017334,-6.7480226,-0.4354248,3.0299194,-5.271286,-1.8027954,-4.5284424,-5.1411986,-0.7083618,3.4812744,-6.0882263,2.2415771,-4.090378,-7.3873534,-1.4900025,3.3941896,-7.991623,0.467865,-4.8318634,-6.4432254,-2.5626342,2.7516725,-6.247696,1.268158,-3.8679504,-2.001892,-2.0231323,2.436255,-4.8811035,2.4598541,-1.5360413,-0.63720703,-0.9791748,2.1250856,-4.531082,1.8657074,-1.0437622,-0.7391602,-0.50233155,1.3243287,-1.5560303,-0.59324646,-0.33546448,-0.6000366,-0.20178223,0.61915284,-0.36676025,-0.71209717,0.7543335,-0.72216797,-0.07115479,0.6945557,-0.30197144,-1.8845673,0.84757996,-0.14018555,-0.04248047,0.86978763,-0.37780762,-2.641922,1.4930115,0.6669434,0.2782471,0.36639404,-0.9988861,-2.2474213,2.2168884,1.1958252,0.53950197,-0.47578126,-1.2869263,-0.8939209,2.8731842,1.6078857,0.51932377,-1.1459106,-1.6701965,0.9326019,2.4046173,1.7544434,0.23151855,-1.442212,-2.496048,2.3485718,1.7101288,1.2266235,-0.18372802,-1.4592041,-3.0514374,3.3979187,0.95407104,0.21134034,-0.4078125,-1.5622193,-3.0859985,4.035919,0.45915222,0.09664307,-0.31329346,-1.4857544,-3.0535126,4.6976166,0.3252411,0.12531738,-0.1178833,-1.0524536,-2.939148,5.0230103,0.5854492,0.22514649,0.07115479,-0.46728516,-2.3393555,5.1781616,1.1759644,0.20072022,0.16567384,0.18160401,-2.3898926,4.563919,1.9789276,0.060534667,0.06159668,0.83686525,-2.3523102,3.9977875,2.3665009,-0.49064943,-0.046728518,1.3912354,-2.1698456,2.4427948,3.2153473,-0.46728516,-0.026550293,1.7406372,-2.3062592,1.0711212,3.393341,-0.4428589,-0.090270996,1.721521,-1.3624878,0.0897522,2.9524078,-0.7412842,-0.15823975,1.2361816,-0.6881561,-0.8222046,2.956131,-0.4959595,-0.07965088,0.5883545,-0.23396301,-0.8674011,3.0622253,-0.17947999,0.08283692,0.13806152,-1.2256317,-0.3531952,0.23176575,0.10513916,0.21877442,-0.14549561,-2.8718262,-0.513031,-0.24954224,1.7990478,0.29948732,-0.6595093,-0.3056183,2.3403625,-1.0128326,0.6180908,-0.26337892,-0.541626,-2.3070831,2.2525482,-2.488556,-0.3164795,-0.6042847,-1.0057251,-2.242035,2.5649872,-3.746933,-0.46622315,-0.5171997,-0.6000366,-0.97158813,2.3134766,-3.7052612,0.38763428,-0.1996582,-0.21240234,0.3628235,3.1393738,-3.983368,0.5766724,0.18479005,-0.2899292,-1.269928,3.0073242,-4.4148865,0.36427003,0.31223145,0.45347902,-2.1053925,1.6437988,-4.0737305,0.06796875,0.51826173,1.1406006,-1.2464294,-0.0057373047,-2.8503876,0.8612915,0.7519043,0.65207523,0.09887695,0.37817383,-2.418808,1.1437867,0.8336792,-0.0541626,-0.12030029,-0.1131897,-2.6357117,0.4630371,0.5809204,0.28568116,-1.5792694,-3.2611542,-3.5943146,2.2121704,1.1820191,0.4991455,-3.0150452,-5.240692,-3.5350342,4.972339,0.9366943,-0.4056885,0.73057556,1.1019745,-3.2519531,-0.6244629,-0.2177124,-1.8234742,-6.150421,0.26185608,-5.245468,-0.6435791,-0.15186767,-2.8589356,-5.8033447,2.7358704,-4.0480804,1.0662597,0.55968016,-3.1297486,-4.038513,4.794281,-4.1804504,2.069861,0.68074954,-2.527588,-3.034851,5.900894,-4.204544,1.4358399,0.36427003,-1.4262818,-1.9485016,5.9608,-3.8054962,0.8782837,0.4088745,0.14018555,-1.065628,4.8835144,-3.0830688,0.7338501,0.4725952,1.7693115,-0.97084045,3.4307556,-2.7180786,0.6265869,0.63826907,3.0543458,-2.846054,1.1220245,-2.5449524,-0.16248779,0.44816896,3.9358156,-2.8592834,-2.5822449,-2.6569977,-0.42161867,0.2782471,3.4600341,-4.2131805,-5.4276123,-3.0695343,-1.09281,0.45454103,1.6503662,-5.0066986,-5.1093597,-3.9619293,-1.5919555,-0.48746338,0.4609131,3.673523,-3.2677307,-3.3583221,0.2081543,0.3727661,-0.8889038,2.382721,-1.8150177,-3.9381866,1.9583496,0.64570314,-0.59472656,-0.26220703,-2.1269073,-4.0414276,1.3126465,0.13062744,0.56180423,-0.62609863,-3.36203,-5.6354218,0.9239502,0.14761963,0.29948732,0.08027649,-3.3475494,-5.06575,2.262085,0.72323,-1.0067872,0.31123352,-1.0958405,-4.0059967,0.7593384,0.7965088,-1.7873658,0.9393616,-1.200882,-4.698303,2.3321779,0.9451904,-1.360437,3.32193,-0.62249756,-3.6068268,4.9542847,2.2281005,-0.5150757,5.649185,0.073028564,4.4205933,4.095117,1.629126,-0.2516968,8.671234,1.7927399,5.3208923,1.9774659,0.6966797,0.19222413,8.517929,4.2699127,4.189438,-1.9987061,-1.899939,0.31116945,7.0070953,-2.915207,-0.7144623,3.073462,-2.0348146,-0.9420044,-1.269928,-0.59536743,-2.3037872,3.341089,-3.003369,0.1274414,-14.262985,-3.1061401,-11.589783,-2.3077514,-2.885486,1.6588624,-15.466675,10.403961,-36.05545,2.3905885,7.444702,6.463403,-2.4728546,-11.425842,7.3514557,2.0581787,1.6493043,-0.004248047,0.20628357,-2.0962982,-3.318695,-0.05628662,0.70198977,0.5076416,-0.18969727,-2.379303,-0.8892975,-0.41524658,0.5703003,-0.039294433,0.11004639,-3.4056854,-1.4812927,-0.17523193,0.41524658,0.25913087,-0.12527466,-2.610794,-1.5574646,-0.053100586,0.014868164,-0.21027832,0.026428223,-0.053237915,0.029830933,0.0063720704,-0.02442627,-0.4078125,-0.11558533,-0.08831787,-0.24108887,-0.04248047,-0.3451538,-0.45560303,-0.07305908,0.1459961,-0.1513977,-0.118945315,-0.60109866,-0.62764895,-0.06640625,-0.04147339,-0.18836975,-0.1274414,-0.77314454,-0.6510132,0.09094238,-0.039596558,-0.064071655,-0.1444336,-0.72004396,-0.75509036,0.1943512,0.026412964,0.036987305,0.34090576,-0.28568116,-1.2117554,0.58421326,-0.552063,0.21473694,0.21027832,-0.07965088,-0.7455322,-0.10160828,0.01322937,-0.30932617,0.07434082,-0.26975098,-0.72854006,0.27804565,-0.6811981,-0.31703186,0.7582764,-0.39400634,-0.29630128,0.125,0.49665833,0.09963989,0.22833252,-0.58304447,-0.3791382,0.933548,-1.1409607,0.26553345,0.48109132,0.15080567,0.31329346,0.8656006,-1.4968109,0.2897339,1.2722901,0.61702883,1.6843506,0.5148926,-2.553009,5.8311462,1.354065,2.7580445,3.8189943,-14.831909,-14.2539215,18.979446,1.535669,1.0078491,0.5883545,-3.8415375,3.923355,-14.421707,-1.4252198,-0.3440918,-3.1201904,-2.3471985,7.789154,-10.935974,-3.345337,-1.9084351,-3.623584,-1.6252899,11.774918,-7.8081512,-6.8542237,-2.18562,-2.8440673,-3.2953796,9.3463745,-3.0303955,-5.633972,-0.82836914,0.996167,-2.7254028,5.9243317,-0.12637329,-4.4869995,-0.1359375,4.789673,-7.835434,-2.672699,-2.85112,-4.1089234,-0.15080567,7.130347,-13.193329,-8.008133,-2.1545105,-0.46516114,-0.6754395,6.6312013,-4.571228,-12.366928,-1.2584534,1.1512207,0.23789063,4.059009,-2.0058746,-11.606415,0.022369385,-0.87615967,0.31010744,1.5792115,2.1457977,-12.724503,-1.8654175,-2.4914796,0.3154175,-0.6138428,5.3451996,-13.170471,-6.4635315,-2.1463258,1.7788696,-2.972571,-3.654663,-7.4214325,4.3525085,6.3476443,-0.18266602,-2.5636964,-8.751602,-0.31567383,-6.7852325,2.0114503,1.6790406,-4.4646974,-4.3870697,5.546646,-0.5667114,1.8011719,2.6592774,-3.804126,-4.9564056,13.551575,0.033416748,6.6312013,0.32285157,-0.4322388,1.06633,15.538788,0.81036377,3.62146,0.9759888,3.4812744,-1.9965973,7.130371,-1.5312805,2.991687,2.3725343,6.775635,-11.363922,-13.68103,12.537064,-3.2104614,-1.6673584,4.526294,1.8695984,-9.416275,-7.7213135,5.4109497,0.35683593,3.2943604,-0.695343,-4.5453796,-0.9024811,-2.0401247,-1.3668091,0.2347046,3.2593384,-9.930344,-1.7689819,-5.0243773,-0.2516968,-1.8011719,-2.154892,-5.965088,0.8310089,6.1904664,-0.14655761,-2.3364258,-2.8226776,-1.5005035,-8.881531,1.3455689,1.4719483,-3.2125854,-1.6614075,0.8763275,-4.663269,0.07646485,2.3767822,-4.164148,-6.775223,3.0762634,-5.5251617,1.0354614,3.1201904,-3.3081665,-3.7883759,11.942368,4.8679657,4.7333865,2.1973023,-0.68712157,-3.7174377,8.121185,2.5390015,3.42074,1.4698242,1.6524903,-3.6622314,5.7777863,3.8837738,0.91864014,0.5479981,2.3863404,-0.34751892,0.8796997,2.1816711,2.631665,0.26019287,3.164795,0.16871643,0.6083679,3.2772064,0.6064087,0.37595215,4.077063,-0.91819763,-4.67424,3.1623535,1.1384766,-0.39082032,2.812207,-0.28205872,-4.2379303,-0.4816742,0.42799073,-0.96643066,1.896753,-0.336792,-4.187912,-1.2726135,-1.1544068,-0.5968506,0.3164795,0.865036,-3.8890076,-2.0067596,-1.2850342,0.37701416,-0.33984375,-1.7521057,-3.4700317,-2.5087433,-2.8366334,0.33984375,-0.36320803,0.8653717,-5.2277527,-1.773407,-2.524402,1.3784913,-1.175647,-5.459137,-1.6951599,2.3609009,-2.4872315,0.5915405,-2.4160767,-3.8058624,8.298676,9.186737,-0.7657105,-0.634021,-0.15823975,1.2098236,0.77153015,0.029876709,-0.16461182,-0.54693604,-0.6818115,2.4044647,0.9767456,-0.39698792,-2.8100832,-0.2442627,-1.359375,2.1412354,-1.3193817,-2.7280273,0.6605713,-0.40037844,-1.6535523,-0.24841309,3.3693542,-1.6940002,-2.360852,-1.4071655,-1.0747559,-4.847534,2.4906616,-4.2204742,-6.0247927,-1.9689697,-1.0450195,-2.9402466,-3.7921753,-2.9597473,-1.9764038,-1.1926392,0.53525394,5.728836,-3.195282,5.101715,2.6210449,0.5341919,0.43967286,1.1439056,1.0980072,-0.43850708,1.5250489,0.6265869,-0.81987303,-4.1819763,0.753891,-0.37025452,0.35789797,-0.3079834,-0.86553955,0.8995209,0.71269226,3.5275574,0.74447024,-0.16885987,-0.85598147,-0.9350281,3.1607208,1.2383575,-0.8963379,-0.7827026,-0.46728516,-0.13433838,2.4664612,0.20742798,-1.905249,-1.3083985,0.29311523,0.78282166,1.4962158,-0.23446655,-2.073047,-1.4517701,1.0970582,0.25802612,0.31356812,-1.1909485,-2.18562,-1.4177856,1.8234742,1.0550385,-1.2882538,-2.4264526,-1.9445435,-1.1575928,2.4351928,0.24183655,-3.7712402,-2.7200317,-1.1671509,-0.77102053,2.7962768,-0.24856567,-6.582138,-2.6356812,-0.19541016,-0.1359375,2.2100465,-1.4038696,-8.722366,-1.7801819,1.0301514,0.95581055,0.49277344,-4.0971985,-7.403946,0.65792847,1.2404298,0.6510132,-1.9774659,-0.3892212,-2.9653778,2.2667084,1.0545777,0.49489745,-4.427527,-7.5966644,1.9833069,-0.076156616,0.13806152,-1.1119263,-4.968091,-5.217453,3.172882,0.14845276,-0.07540283,-1.721521,-3.8582885,-3.1468506,6.0494385,-0.31010437,-0.62127686,-1.3901733,-2.5966187,-2.6551208,7.0486603,-1.8040466,-0.6000366,-1.2499878,-0.9685547,-0.4873352,6.9204407,-1.3533936,-0.60959476,-0.7943848,0.8326172,0.16973877,5.381775,-1.2263947,-0.8729736,-0.45666504,2.438379,-0.30307007,3.420929,-1.2268372,-1.4284058,-0.4630371,3.5035768,-3.2445831,-0.69062805,-2.2226105,-3.877405,-1.3211426,3.8264282,-3.9776764,-3.6655884,-4.013565,-2.7474244,-1.7077149,3.1191285,-1.0796356,-5.1910706,-3.812851,0.04248047,-0.7104859,1.8733886,0.45526123,-4.6315765,-3.0901184,-0.010620117,-0.1720459,1.1310425,1.3350983,-4.5938416,-2.93161,-0.5703003,-0.17735596,0.64995116,1.5397339,-4.8457336,-2.8385468,-0.45560303,-0.1529297,0.19328614,-3.729309,0.98628235,0.8084717,-0.008496094,0.22727051,-0.38763428,-7.47464,3.1168365,2.5666504,1.5526612,0.43861085,-0.8400513,1.0768738,6.2963715,4.8056793,4.0239625,1.4825684,-1.4103516,-4.217972,10.017548,1.2934113,0.48109132,0.047790527,-0.6425171,-0.600235,6.654068,1.4094543,0.60959476,0.15930176,0.16673584,0.271698,8.2638855,0.8695984,1.1406006,0.67331547,0.82836914,-1.6008148,6.71344,-1.1598358,1.7565674,0.9600586,1.1629028,-3.0854034,6.316101,-1.3633423,1.4878784,1.0163453,1.1129884,-1.532959,6.0680695,-2.2594147,2.3056276,1.4114136,1.0747559,-1.9250488,5.6404114,-2.8464813,1.6546143,1.5123047,1.0513916,-1.8054504,5.1786194,-3.0019379,0.9515625,1.5930176,0.9388184,-2.5790405,4.388031,-2.9094849,1.0036011,1.1724609,0.41206056,-1.7861176,5.4452515,-2.6444855,0.68287355,0.38763428,0.124255374,-0.58244324,1.9625397,-1.2246399,0.6988037,0.22408448,-0.0361084,1.3116455,5.570648,-4.0493927,-0.91757816,0.0063720704,0.0637207,0.2821045,3.4102325,-5.883896,0.21240234,0.33134767,0.11257324,-1.6967773,4.3642426,-1.3939362,0.14124756,-0.5703003,-0.5341919,-0.2447815,2.6197052,-3.6543121,0.6711914,-1.0482056,-0.905896,-0.8204498,3.439911,-3.9277039,0.44710693,-1.44115,-0.9133301,-0.47853088,4.575531,-4.621521,0.2803711,-1.5866455,-0.66269535,-0.5379791,3.0211487,-3.955902,0.48215333,-1.5505371,-0.5734863,-1.7812958,3.7741241,-5.205261,0.33028564,-1.4921265,-0.4067505,-0.51890564,5.024994,-5.924515,-0.4248047,-1.2574219,-0.24107666,-0.62094116,3.23674,-3.353775,-1.3105224,-1.5717773,-0.6488892,-2.697525,4.008133,-1.9410553,-3.5630493,-1.532483,-0.89208984,-4.033539,4.0825653,-2.2161713,-3.8795288,-1.0545777,-1.6811646,-4.5451202,3.20018,-0.90722656,-2.5031617,-0.3993164,-1.6885986,-5.546417,2.428833,-0.325943,1.1395386,-0.16354981,-0.904834,-5.93779,2.2703552,0.25390625,0.94625247,-0.022302246,-1.1278565,-6.447098,2.131668,-0.64556885,1.5515991,-0.057348635,-1.0322754,-7.4281464,2.2257996,-1.9017792,2.076233,-0.070092775,-1.0651978,-6.533554,2.0098267,-1.8269806,1.5569092,-0.05522461,-1.083252,-6.268799,1.4637299,-1.7347565,1.7087768,-0.19434814,-0.72641605,-6.5898743,1.7622833,-1.0014801,1.354065,-0.47896728,-0.6966797,-4.4107666,-0.73561096,0.622345,1.5898316,-0.3812622,-0.5320679,-4.5933533,0.80352783,-1.1228027,1.0375855,-0.11257324,-0.6881836,-5.353363,0.7478943,-2.5615692,1.6471802,0.083898924,-0.43117675,-5.706009,0.9491577,-1.5556488,0.7062378,-0.21558838,-0.17947999,-5.4736023,1.0795135,-0.9782715,-0.010620117,-0.38869628,-0.021240234,-4.9885864,0.91030884,-1.2839508,-0.42161867,-0.26019287,0.09133301,-4.8855743,0.6838989,-1.2394867,-0.27718505,0.04141846,0.18266602,0.22631836,0.6940613,-0.4136963,-0.48321533,0.1709839,0.27293703
